Microsoft (R) COFF/PE Dumper Version 14.00.24215.1
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file gdiplus.dll

File Type: DLL

  Section contains the following exports for gdiplus.dll

    00000000 characteristics
    403E3D73 time date stamp Fri Feb 27 02:39:47 2004
        0.00 version
           1 ordinal base
         609 number of functions
         609 number of names

    ordinal hint RVA      name

        521  208 0000F9A4 GdipSetLinePresetBlend
        522  209 0009B1A9 GdipSetLineSigmaBlend
        523  20A 0009B2D1 GdipSetLineTransform
        524  20B 0000D7F0 GdipSetLineWrapMode
        525  20C 00010D33 GdipSetMatrixElements
        526  20D 000A35C9 GdipSetMetafileDownLevelRasterizationLimit
        527  20E 0000AD69 GdipSetPageScale
        528  20F 00050F0B GdipSetPageUnit
        529  210 0009626B GdipSetPathFillMode
        530  211 000114A8 GdipSetPathGradientBlend
        531  212 000145A5 GdipSetPathGradientCenterColor
        532  213 00014680 GdipSetPathGradientCenterPoint
        533  214 0009ADDE GdipSetPathGradientCenterPointI
        534  215 00011208 GdipSetPathGradientFocusScales
        535  216 0009AEC8 GdipSetPathGradientGammaCorrection
        536  217 0009B23D GdipSetPathGradientLinearBlend
        537  218 0009AD49 GdipSetPathGradientPath
        538  219 00012A79 GdipSetPathGradientPresetBlend
        539  21A 0009B1A9 GdipSetPathGradientSigmaBlend
        540  21B 0001493E GdipSetPathGradientSurroundColorsWithCount
        541  21C 0009B2D1 GdipSetPathGradientTransform
        542  21D 000113BB GdipSetPathGradientWrapMode
        543  21E 00019079 GdipSetPathMarker
        544  21F 0009C103 GdipSetPenBrushFill
        545  220 000334C2 GdipSetPenColor
        546  221 0000EB46 GdipSetPenCompoundArray
        547  222 000185AA GdipSetPenCustomEndCap
        548  223 000178EC GdipSetPenCustomStartCap
        549  224 0000D4BA GdipSetPenDashArray
        550  225 0000F7CE GdipSetPenDashCap197819
        551  226 0000D608 GdipSetPenDashOffset
        552  227 00051B09 GdipSetPenDashStyle
        553  228 000155E8 GdipSetPenEndCap
        554  229 0000AA42 GdipSetPenLineCap197819
        555  22A 0002F200 GdipSetPenLineJoin
        556  22B 000173F1 GdipSetPenMiterLimit
        557  22C 00010C94 GdipSetPenMode
        558  22D 0001566A GdipSetPenStartCap
        559  22E 0009BAD3 GdipSetPenTransform
        560  22F 0009B4D9 GdipSetPenUnit
        561  230 00017D07 GdipSetPenWidth
        562  231 0002C236 GdipSetPixelOffsetMode
        563  232 0009DB2D GdipSetPropertyItem
        564  233 0009EF81 GdipSetRenderingOrigin
        565  234 0002B700 GdipSetSmoothingMode
        566  235 00019117 GdipSetSolidFillColor
        567  236 00060D74 GdipSetStringFormatAlign
        568  237 00001C85 GdipSetStringFormatDigitSubstitution
        569  238 00001C07 GdipSetStringFormatFlags
        570  239 00060E89 GdipSetStringFormatHotkeyPrefix
        571  23A 00060DFD GdipSetStringFormatLineAlign
        572  23B 000A469B GdipSetStringFormatMeasurableCharacterRanges
        573  23C 00001D7B GdipSetStringFormatTabStops
        574  23D 0003701E GdipSetStringFormatTrimming
        575  23E 0000187F GdipSetTextContrast
        576  23F 0000190C GdipSetTextRenderingHint
        577  240 0009B2D1 GdipSetTextureTransform
        578  241 000113BB GdipSetTextureWrapMode
        579  242 0000E12F GdipSetWorldTransform
        580  243 00028027 GdipShearMatrix
        581  244 0000D8A1 GdipStartPathFigure
        582  245 000A4456 GdipStringFormatGetGenericDefault
        583  246 00001805 GdipStringFormatGetGenericTypographic
        584  247 000A4806 GdipTestControl
        585  248 0001881C GdipTransformMatrixPoints
        586  249 000983A0 GdipTransformMatrixPointsI
        587  24A 0001F04A GdipTransformPath
        588  24B 0009F675 GdipTransformPoints
        589  24C 0009F71B GdipTransformPointsI
        590  24D 00098DAA GdipTransformRegion
        591  24E 000A2655 GdipTranslateClip
        592  24F 000A26E4 GdipTranslateClipI
        593  250 0009AB0F GdipTranslateLineTransform
        594  251 0001F7C4 GdipTranslateMatrix
        595  252 0009AB0F GdipTranslatePathGradientTransform
        596  253 0009BE2D GdipTranslatePenTransform
        597  254 0002B1B8 GdipTranslateRegion
        598  255 0002B208 GdipTranslateRegionI
        599  256 0009AB0F GdipTranslateTextureTransform
        600  257 0005B27B GdipTranslateWorldTransform
        601  258 0009847F GdipVectorTransformMatrixPoints
        602  259 0009851D GdipVectorTransformMatrixPointsI
        603  25A 00096F16 GdipWarpPath
        604  25B 0000CEDC GdipWidenPath
        605  25C 0000C9E8 GdipWindingModeOutline
        606  25D 00041A23 GdiplusNotificationHook
        607  25E 00095D4A GdiplusNotificationUnhook
        608  25F 00067478 GdiplusShutdown
        609  260 000347D0 GdiplusStartup

  Summary

        B000 .data
        8000 .reloc
       12000 .rsrc
      16A000 .text
        1000 Shared
