Microsoft (R) COFF/PE Dumper Version 14.00.24215.1
Copyright (C) Microsoft Corporation.  All rights reserved.


Dump of file gdi32.dll

File Type: DLL

  Section contains the following exports for GDI32.dll

    00000000 characteristics
    55A5AF62 time date stamp Wed Jul 15 08:54:58 2015
        0.00 version
        1000 ordinal base
        1001 number of functions
         861 number of names

    ordinal hint RVA      name

       1544  213 000740F0 GetCharWidthA
       1545  214 00074110 GetCharWidthFloatA
       1546  215 00074130 GetCharWidthFloatW
       1547  216 00074150 GetCharWidthI
       1548  217 0004E200 GetCharWidthInfo
       1549  218 00012550 GetCharWidthW
       1550  219 000741B0 GetCharacterPlacementA
       1551  21A 000744D0 GetCharacterPlacementW
       1552  21B 00043F70 GetClipBox
       1553  21C 0003ED50 GetClipRgn
       1554  21D 00074590 GetColorAdjustment
       1555  21E 0007B8B0 GetColorSpace
       1556  21F 000446F0 GetCurrentDpiInfo
       1557  220 000289A0 GetCurrentObject
       1558  221 00020D50 GetCurrentPositionEx
       1559  222 00081D40 GetDCBrushColor
       1560  223 00043DB0 GetDCOrgEx
       1561  224 00081DB0 GetDCPenColor
       1562  225 00044730 GetDIBColorTable
       1563  226 0003E7B0 GetDIBits
       1564  227 0001B390 GetDeviceCaps
       1565  228 0007B920 GetDeviceGammaRamp
       1566  229 000745A0 GetETM
       1567  22A 000897A0 GetEUDCTimeStamp
       1568  22B 000897C0 GetEUDCTimeStampExW
       1569  22C 0008E9A0 GetEnhMetaFileA
       1570  22D 0008EA50 GetEnhMetaFileBits
       1571  22E 0008EB00 GetEnhMetaFileDescriptionA
       1572  22F 0008EB10 GetEnhMetaFileDescriptionW
       1573  230 00044600 GetEnhMetaFileHeader
       1574  231 0008EB30 GetEnhMetaFilePaletteEntries
       1575  232 0008EC50 GetEnhMetaFilePixelFormat
       1576  233 0008ED50 GetEnhMetaFileW
       1577  234 00045800 GetFontAssocStatus
       1578  235 00017B10 GetFontData
       1579  236 000791A0 GetFontFileData
       1580  237 000791E0 GetFontFileInfo
       1581  238 00081E20 GetFontLanguageInfo
       1582  239 00026CA0 GetFontRealizationInfo
       1583  23A 00079430 GetFontResourceInfoW
       1584  23B 000500C0 GetFontUnicodeRanges
       1585  23C 000745F0 GetGlyphIndicesA
       1586  23D 000747E0 GetGlyphIndicesW
       1587  23E 000747F0 GetGlyphOutline
       1588  23F 000747F0 GetGlyphOutlineA
       1589  240 0004CED0 GetGlyphOutlineW
       1590  241 00074950 GetGlyphOutlineWow
       1591  242 0000ADB0 GetGraphicsMode
       1592  243 00040CD0 GetHFONT
       1593  244 0007B9A0 GetICMProfileA
       1594  245 0007BAC0 GetICMProfileW
       1595  246 00074990 GetKerningPairs
       1596  247 00074990 GetKerningPairsA
       1597  248 00074C50 GetKerningPairsW
       1598  249 00022BE0 GetLayout
       1599  24A 0007BC60 GetLogColorSpaceA
       1600  24B 0007BDD0 GetLogColorSpaceW
       1601  24C 00043450 GetMapMode
       1602  24D 00082A10 GetMetaFileA
       1603  24E 00009BF0 GetMetaFileBitsEx
       1604  24F 00082AD0 GetMetaFileW
       1605  250 00012E20 GetMetaRgn
       1606  251 00074C80 GetMiterLimit
       1607  252 00044CE0 GetNearestColor
       1608  253 00085E20 GetNearestPaletteIndex
       1609  254 00050140 GetNumberOfPhysicalMonitors
       1610  255 00050150 GetOPMInformation
       1611  256 00050160 GetOPMRandomNumber
       1612  257 000286D0 GetObjectA
       1613  258 0003D4E0 GetObjectType
       1614  259 00040BD0 GetObjectW
       1615  25A 00074C90 GetOutlineTextMetricsA
       1616  25B 000281C0 GetOutlineTextMetricsW
       1617  25C 000457D0 GetPaletteEntries
       1618  25D 000889D0 GetPath
       1619  25E 000501A0 GetPhysicalMonitorDescription
       1620  25F 000501B0 GetPhysicalMonitors
       1621  260 0003D740 GetPixel
       1622  261 000097E0 GetPixelFormat
       1623  262 00081E90 GetPolyFillMode
       1624  263 00081EF0 GetROP2
       1625  264 00043F80 GetRandomRgn
       1626  265 000795D0 GetRasterizerCaps
       1627  266 0003FAF0 GetRegionData
       1628  267 00081F50 GetRelAbs
       1629  268 0003EB40 GetRgnBox
       1630  269 0001CAD0 GetStockObject
       1631  26A 00081F70 GetStretchBltMode
       1632  26B 000897F0 GetStringBitmapA
       1633  26C 00050200 GetStringBitmapW
       1634  26D 00050210 GetSuggestedOPMProtectedOutputArraySize
       1635  26E 00044980 GetSystemPaletteEntries
       1636  26F 00074FA0 GetSystemPaletteUse
       1637  270 0001FF10 GetTextAlign
       1638  271 00012E40 GetTextCharacterExtra
       1639  272 000457C0 GetTextCharset
       1640  273 0004DA20 GetTextCharsetInfo
       1641  274 00042BA0 GetTextColor
       1642  275 00074FB0 GetTextExtentExPointA
       1643  276 000752A0 GetTextExtentExPointI
       1644  277 00009380 GetTextExtentExPointW
       1645  278 0003C390 GetTextExtentExPointWPri
       1646  279 000752E0 GetTextExtentPoint32A
       1647  27A 00027060 GetTextExtentPoint32W
       1648  27B 00075300 GetTextExtentPointA
       1649  27C 00075680 GetTextExtentPointI
       1650  27D 00027080 GetTextExtentPointW
       1651  27E 000756A0 GetTextFaceA
       1652  27F 000195B0 GetTextFaceAliasW
       1653  280 00018F80 GetTextFaceW
       1654  281 00041690 GetTextMetricsA
       1655  282 0003EE10 GetTextMetricsW
       1656  283 00073A60 GetTransform
       1657  284 00028A90 GetViewportExtEx
       1658  285 00040F10 GetViewportOrgEx
       1659  286 0008EDC0 GetWinMetaFileBits
       1660  287 00028B10 GetWindowExtEx
       1661  288 00043DD0 GetWindowOrgEx
       1662  289 00044010 GetWorldTransform
       1663  28A 00050280 HT_Get8BPPFormatPalette
       1664  28B 00050290 HT_Get8BPPMaskPalette
       1665  28C 0003FA50 IntersectClipRect
       1666  28D 00087600 InvertRgn
       1667  28E 0008EFB0 IsValidEnhMetaRecord
       1668  28F 0008F020 IsValidEnhMetaRecordOffExt
       1669  290 00040F90 LPtoDP
       1670  291 000821B0 LineDDA
       1671  292 00043E40 LineTo
       1672  293 00021DD0 LpkDrawTextEx
       1673  294 00163160 LpkEditControl
       1674  295 00008D80 LpkExtTextOut
       1675  296 000B46F0 LpkGetCharacterPlacement
       1676  297 0003BDC0 LpkGetTextExtentExPoint
       1677  298 0001A290 LpkInitialize
       1678  299 000B2DC0 LpkPSMTextOut
       1679  29A 0009BE90 LpkPresent
       1680  29B 000B4FD0 LpkTabbedTextOut
       1681  29C 000B4D70 LpkUseGDIWidthCache
       1682  29D 00042700 MaskBlt
       1683  29E 00089240 MirrorRgn
       1684  29F 0001E460 ModifyWorldTransform
       1685  2A0 00020C50 MoveToEx
       1686  2A1 000876F0 NamedEscape
       1687  2A2 00047110 OffsetClipRgn
       1688  2A3 00040A70 OffsetRgn
       1689  2A4 000430A0 OffsetViewportOrgEx
       1690  2A5 00041570 OffsetWindowOrgEx
       1691  2A6 00050350 PATHOBJ_bEnum
       1692  2A7 00050360 PATHOBJ_bEnumClipLines
       1693  2A8 00050370 PATHOBJ_vEnumStart
       1694  2A9 00050380 PATHOBJ_vEnumStartClipLines
       1695  2AA 00050390 PATHOBJ_vGetBounds
       1696  2AB 00087820 PaintRgn
       1697  2AC 0003F500 PatBlt
       1698  2AD 00088A00 PathToRegion
       1699  2AE 00087910 Pie
       1700  2AF 000470D0 PlayEnhMetaFile
       1701  2B0 0001F4F0 PlayEnhMetaFileRecord
       1702  2B1 00008860 PlayMetaFile
       1703  2B2 0000A210 PlayMetaFileRecord
       1704  2B3 00087AC0 PlgBlt
       1705  2B4 00012380 PolyBezier
       1706  2B5 0004B920 PolyBezierTo
       1707  2B6 00088F80 PolyDraw
       1708  2B7 0003F080 PolyPatBlt
       1709  2B8 0004A930 PolyPolygon
       1710  2B9 00089060 PolyPolyline
       1711  2BA 00087C90 PolyTextOutA
       1712  2BB 0003F860 PolyTextOutW
       1713  2BC 000423A0 Polygon
       1714  2BD 00012320 Polyline
       1715  2BE 0004BA50 PolylineTo
       1716  2BF 00011C50 PtInRegion
       1717  2C0 000894B0 PtVisible
       1718  2C1 00045A40 QueryFontAssocStatus
       1719  2C2 0004BFF0 RealizePalette
       1720  2C3 000894C0 RectInRegion
       1721  2C4 00044130 RectVisible
       1722  2C5 00044FF0 Rectangle
       1723  2C6 000795E0 RemoveFontMemResourceEx
       1724  2C7 00079610 RemoveFontResourceA
       1725  2C8 00079710 RemoveFontResourceExA
       1726  2C9 00079870 RemoveFontResourceExW
       1727  2CA 00079930 RemoveFontResourceTracking
       1728  2CB 00079A20 RemoveFontResourceW
       1729  2CC 00085E30 ResetDCA
       1730  2CD 00085EB0 ResetDCW
       1731  2CE 00085EC0 ResizePalette
       1732  2CF 00021500 RestoreDC
       1733  2D0 00010BB0 RoundRect
       1734  2D1 00050460 STROBJ_bEnum
       1735  2D2 00050470 STROBJ_bEnumPositionsOnly
       1736  2D3 00050480 STROBJ_bGetAdvanceWidths
       1737  2D4 00050490 STROBJ_dwGetCodePage
       1738  2D5 000504A0 STROBJ_vEnumStart
       1739  2D6 00021940 SaveDC
       1740  2D7 00073A70 ScaleViewportExtEx
       1741  2D8 00073BC0 ScaleWindowExtEx
       1742  2D9 000200C0 ScriptApplyDigitSubstitution
       1743  2DA 0009BEB0 ScriptApplyLogicalWidth
       1744  2DB 00025960 ScriptBreak
       1745  2DC 0003C930 ScriptCPtoX
       1746  2DD 0009C160 ScriptCacheGetHeight
       1747  2DE 0000E8A0 ScriptFreeCache
       1748  2DF 00045180 ScriptGetCMap
       1749  2E0 0009D350 ScriptGetFontAlternateGlyphs
       1750  2E1 0009D4B0 ScriptGetFontFeatureTags
       1751  2E2 0009D6F0 ScriptGetFontLanguageTags
       1752  2E3 00045380 ScriptGetFontProperties
       1753  2E4 0009D8C0 ScriptGetFontScriptTags
       1754  2E5 0009C200 ScriptGetGlyphABCWidth
       1755  2E6 0009C2B0 ScriptGetLogicalWidths
       1756  2E7 0001A3F0 ScriptGetProperties
       1757  2E8 0003B9D0 ScriptIsComplex
       1758  2E9 00044DB0 ScriptItemize
       1759  2EA 0009D9E0 ScriptItemizeOpenType
       1760  2EB 0009C5B0 ScriptJustify
       1761  2EC 0009CD50 ScriptLayout
       1762  2ED 0009CE10 ScriptPlace
       1763  2EE 0009DAB0 ScriptPlaceOpenType
       1764  2EF 0009DF90 ScriptPositionSingleGlyph
       1765  2F0 00027820 ScriptRecordDigitSubstitution
       1766  2F1 00027D40 ScriptShape
       1767  2F2 0009E1B0 ScriptShapeOpenType
       1768  2F3 00039940 ScriptStringAnalyse
       1769  2F4 0003C7C0 ScriptStringCPtoX
       1770  2F5 0003C610 ScriptStringFree
       1771  2F6 0009D090 ScriptStringGetLogicalWidths
       1772  2F7 00044E20 ScriptStringGetOrder
       1773  2F8 00022510 ScriptStringOut
       1774  2F9 0009D1F0 ScriptStringValidate
       1775  2FA 0003D2D0 ScriptStringXtoCP
       1776  2FB 0009D310 ScriptString_pLogAttr
       1777  2FC 0009D330 ScriptString_pSize
       1778  2FD 00045A50 ScriptString_pcOutChars
       1779  2FE 0009E680 ScriptSubstituteSingleGlyph
       1780  2FF 00022EA0 ScriptTextOut
       1781  300 0003D100 ScriptXtoCP
       1782  301 000824C0 SelectBrushLocal
       1783  302 0004B7C0 SelectClipPath
       1784  303 0001C740 SelectClipRgn
       1785  304 000824C0 SelectFontLocal
       1786  305 0001F7B0 SelectObject
       1787  306 0001E7C0 SelectPalette
       1788  307 00087FA0 SetAbortProc
       1789  308 00018EB0 SetArcDirection
       1790  309 0004CEB0 SetBitmapAttributes
       1791  30A 00045170 SetBitmapBits
       1792  30B 00085F30 SetBitmapDimensionEx
       1793  30C 000187D0 SetBkColor
       1794  30D 0001FFD0 SetBkMode
       1795  30E 00045720 SetBoundsRect
       1796  30F 00073A30 SetBrushAttributes
       1797  310 00018B80 SetBrushOrgEx
       1798  311 00073E70 SetColorAdjustment
       1799  312 0004AD20 SetColorSpace
       1800  313 000429A0 SetDCBrushColor
       1801  314 00081FD0 SetDCPenColor
       1802  315 0004BEA0 SetDIBColorTable
       1803  316 0001E610 SetDIBits
       1804  317 0001CB80 SetDIBitsToDevice
       1805  318 000818B0 SetDeviceGammaRamp
       1806  319 00010C60 SetEnhMetaFileBits
       1807  31A 00079AB0 SetFontEnumeration
       1808  31B 00022C60 SetGraphicsMode
       1809  31C 00019200 SetICMMode
       1810  31D 000818F0 SetICMProfileA
       1811  31E 00081AF0 SetICMProfileW
       1812  31F 00042480 SetLayout
       1813  320 00073D10 SetLayoutWidth
       1814  321 00050580 SetMagicColors
       1815  322 00015A60 SetMapMode
       1816  323 00073EF0 SetMapperFlags
       1817  324 00011310 SetMetaFileBitsEx
       1818  325 00042550 SetMetaRgn
       1819  326 00018D80 SetMiterLimit
       1820  327 00050590 SetOPMSigningKeyAndSequenceNumbers
       1821  328 00088870 SetPaletteEntries
       1822  329 0003D5A0 SetPixel
       1823  32A 00088E00 SetPixelFormat
       1824  32B 00045450 SetPixelV
       1825  32C 0001B1F0 SetPolyFillMode
       1826  32D 000189B0 SetROP2
       1827  32E 0003DDC0 SetRectRgn
       1828  32F 00082180 SetRelAbs
       1829  330 00018AA0 SetStretchBltMode
       1830  331 00073FB0 SetSystemPaletteUse
       1831  332 00020B60 SetTextAlign
       1832  333 000188E0 SetTextCharacterExtra
       1833  334 0001B780 SetTextColor
       1834  335 00018DF0 SetTextJustification
       1835  336 0000BAC0 SetViewportExtEx
       1836  337 00019920 SetViewportOrgEx
       1837  338 00073DA0 SetVirtualResolution
       1838  339 0008F050 SetWinMetaFileBits
       1839  33A 0000BCD0 SetWindowExtEx
       1840  33B 00018FA0 SetWindowOrgEx
       1841  33C 0001E440 SetWorldTransform
       1842  33D 00088030 StartDocA
       1843  33E 000881D0 StartDocW
       1844  33F 00088750 StartFormPage
       1845  340 000469A0 StartPage
       1846  341 0003FD90 StretchBlt
       1847  342 0001CF20 StretchDIBits
       1848  343 00088AA0 StrokeAndFillPath
       1849  344 00088B50 StrokePath
       1850  345 00088EE0 SwapBuffers
       1851  346 000088B0 TextOutA
       1852  347 00012D30 TextOutW
       1853  348 00013570 TranslateCharsetInfo
       1854  349 00079AC0 UnloadNetworkFonts
       1855  34A 00085F40 UnrealizeObject
       1856  34B 00088760 UpdateColors
       1857  34C 0008D9C0 UpdateICMRegKeyA
       1858  34D 0008D9C0 UpdateICMRegKeyW
       1859  34E 00017BD0 UspAllocCache
       1860  34F 0001FE00 UspAllocTemp
       1861  350 00022780 UspFreeMem
       1862  351 00088C00 WidenPath
       1863  352 000506D0 XFORMOBJ_bApplyXform
       1864  353 000506E0 XFORMOBJ_iGetXform
       1865  354 000506F0 XLATEOBJ_cGetPalette
       1866  355 00050700 XLATEOBJ_hGetColorTransform
       1867  356 00050710 XLATEOBJ_iXlate
       1868  357 0008D850 XLATEOBJ_piVector
       1869  358 0004CD30 bInitSystemAndFontsDirectoriesW
       1870  359 0004CC20 bMakePathNameW
       1871  35A 0004CA10 cGetTTFFromFOT
       1872  35B 000B5440 ftsWordBreak
       1873  35C 00085F80 gdiPlaySpoolStream
       1000      00044350 [NONAME]
       1001      0008DA10 [NONAME]
       1002      0008DA40 [NONAME]
       1003      000446C0 [NONAME]
       1004      00042120 [NONAME]
       1005      00043FF0 [NONAME]
       1006      0008D9E0 [NONAME]
       1007      00042A80 [NONAME]
       1008      0008D9C0 [NONAME]
       1009      00044760 [NONAME]
       1010      00044790 [NONAME]
       1013      0008D990 [NONAME]
       1014      0004C3F0 [NONAME]
       2000      0004C3C0 [NONAME]

  Summary

        4000 .data
        B000 .pdata
       99000 .rdata
        2000 .reloc
       12000 .rsrc
       C9000 .text
